match,stroke,event,stroke_type,merged_type,start_frame,end_frame,dataset,class_id
4,854,1550,HNL,HNL,170620,170647,Train,2
4,858,1558,HNL,HNL,170742,170767,Train,2
4,860,1562,HNL,HNL,170806,170827,Train,2
4,863,1567,HNL,HNL,171483,171514,Train,2
4,872,1583,HNL,HNL,173732,173758,Train,2
4,878,1593,HNL,HNL,175716,175740,Train,2
4,882,1600,HNL,HNL,176674,176697,Train,2
4,884,1604,HNL,HNL,176736,176764,Train,2
4,886,1608,HNL,HNL,176809,176839,Train,2
4,890,1616,HNL,HNL,176942,176975,Train,2
4,896,1627,HNL,HNL,178217,178238,Train,2
4,898,1631,HNL,HNL,178281,178310,Train,2
4,903,1640,HNL,HNL,179243,179268,Train,2
4,905,1643,HNL,HNL,179797,179814,Train,2
4,907,1646,HNL,HNL,180041,180057,Train,2
4,911,1653,HNL,HNL,180917,180937,Train,2
4,915,1660,HNL,HNL,181629,181653,Train,2
4,919,1668,HNL,HNL,181757,181786,Train,2
4,921,1672,HNL,HNL,181823,181847,Train,2
4,923,1676,HNL,HNL,181894,181918,Train,2
4,926,1681,HNL,HNL,182884,182910,Train,2
4,928,1684,HNL,HNL,183534,183559,Train,2
4,930,1687,HNL,HNL,183777,183796,Train,2
4,932,1691,HNL,HNL,183834,183862,Train,2
4,936,1699,HNL,HNL,183952,183985,Train,2
4,940,1706,HNL,HNL,186908,186924,Train,2
4,942,1710,HNL,HNL,186956,186994,Train,2
4,946,1717,HNL,HNL,187647,187667,Train,2
4,949,1722,HNL,HNL,188397,188416,Train,2
4,953,1730,HNL,HNL,188501,188537,Train,2
4,955,1733,HNL,HNL,188915,188931,Train,2
4,960,1741,HNL,HNL,189668,189688,Train,2
4,965,1750,HNL,HNL,191015,191046,Train,2
4,969,1758,HNL,HNL,191138,191173,Train,2
4,981,1779,HNL,HNL,194131,194162,Train,2
4,984,1784,HNL,HNL,194830,194860,Train,2
4,990,1794,HNL,HNL,197874,197896,Train,2
4,996,1806,HNL,HNL,198076,198104,Train,2
4,998,1810,HNL,HNL,198157,198188,Train,2
4,1018,1843,HNL,HNL,203067,203086,Train,2
4,1020,1846,HNL,HNL,203611,203628,Train,2
4,1024,1854,HNL,HNL,203767,203797,Train,2
4,1028,1861,HNL,HNL,204813,204833,Train,2
4,1030,1865,HNL,HNL,204877,204904,Train,2
4,1032,1868,HNL,HNL,205677,205701,Train,2
4,1034,1871,HNL,HNL,206439,206465,Train,2
4,1038,1878,HNL,HNL,207205,207223,Train,2
4,1042,1886,HNL,HNL,207330,207353,Train,2
4,1045,1891,HNL,HNL,208267,208284,Train,2
4,1051,1902,HNL,HNL,208627,208668,Train,2
4,1055,1910,HNL,HNL,208765,208791,Train,2
4,1061,1921,HNL,HNL,209932,209962,Train,2
4,1064,1926,HNL,HNL,210952,210979,Train,2
4,1066,1929,HNL,HNL,211424,211448,Train,2
4,1068,1933,HNL,HNL,211498,211528,Train,2
4,1072,1941,HNL,HNL,211639,211674,Train,2
4,1075,1946,HNL,HNL,212687,212702,Train,2
4,1077,1950,HNL,HNL,212752,212784,Train,2
4,1081,1958,HNL,HNL,212883,212924,Train,2
4,1083,1962,HNL,HNL,212963,212992,Train,2
4,1087,1970,HNL,HNL,213102,213133,Train,2
4,1090,1975,HNL,HNL,214203,214225,Train,2
4,1093,1980,HNL,HNL,215258,215275,Train,2
4,1097,1988,HNL,HNL,215367,215395,Train,2
4,1102,1996,HNL,HNL,218702,218727,Train,2
4,1106,2003,HNL,HNL,219453,219472,Train,2
4,1108,2006,HNL,HNL,219856,219877,Train,2
4,1112,2013,HNL,HNL,221058,221092,Train,2
4,1119,2025,HNL,HNL,222212,222242,Train,2
4,1125,2036,HNL,HNL,223336,223363,Train,2
4,1131,2047,HNL,HNL,224544,224570,Train,2
4,1143,2069,HNL,HNL,226786,226815,Train,2
4,1145,2073,HNL,HNL,226847,226873,Train,2
4,1169,2113,HNL,HNL,235919,235936,Train,2
4,1172,2118,HNL,HNL,236561,236580,Train,2
4,1175,2123,HNL,HNL,237318,237345,Train,2
4,1177,2126,HNL,HNL,237707,237735,Train,2
4,1180,2131,HNL,HNL,238329,238348,Train,2
4,1182,2135,HNL,HNL,238386,238412,Train,2
4,1184,2138,HNL,HNL,239333,239348,Train,2
4,1187,2143,HNL,HNL,240105,240122,Train,2
4,1189,2147,HNL,HNL,240164,240205,Train,2
4,1195,2159,HNL,HNL,240361,240388,Train,2
4,1197,2163,HNL,HNL,240424,240456,Train,2
4,1203,2173,HNL,HNL,243989,244008,Train,2
4,1205,2177,HNL,HNL,244047,244075,Train,2
4,1215,2195,HNL,HNL,245650,245684,Train,2
4,1223,2208,HNL,HNL,248098,248121,Train,2
4,1227,2216,HNL,HNL,248223,248263,Train,2
4,1245,2247,HNL,HNL,254199,254226,Train,2
4,1247,2251,HNL,HNL,254258,254283,Train,2
4,1249,2255,HNL,HNL,254319,254344,Train,2
4,1267,2287,HNL,HNL,258319,258338,Train,2
4,1269,2291,HNL,HNL,258377,258407,Train,2
4,1273,2299,HNL,HNL,258493,258541,Train,2
4,1276,2304,HNL,HNL,259557,259578,Train,2
4,1283,2316,HNL,HNL,261061,261083,Train,2
4,1287,2323,HNL,HNL,262021,262045,Train,2
4,1289,2327,HNL,HNL,262084,262108,Train,2
4,1293,2335,HNL,HNL,262205,262221,Train,2
4,1304,2355,HNL,HNL,264906,264926,Train,2
4,1306,2359,HNL,HNL,264985,265016,Train,2
4,1308,2363,HNL,HNL,265058,265106,Train,2
4,1310,2366,HNL,HNL,266225,266244,Train,2
4,1312,2370,HNL,HNL,266287,266314,Train,2
4,1316,2377,HNL,HNL,267193,267218,Train,2
4,1318,2380,HNL,HNL,268068,268087,Train,2
4,1320,2383,HNL,HNL,270790,270808,Train,2
4,1324,2390,HNL,HNL,271038,271062,Train,2
4,1326,2394,HNL,HNL,271102,271129,Train,2
4,1328,2398,HNL,HNL,271165,271196,Train,2
4,1330,2402,HNL,HNL,271238,271270,Train,2
4,1332,2406,HNL,HNL,271312,271342,Train,2
4,1336,2413,HNL,HNL,271871,271892,Train,2
4,1341,2422,HNL,HNL,272686,272706,Train,2
4,1343,2426,HNL,HNL,272741,272776,Train,2
4,1345,2429,HNL,HNL,273346,273370,Train,2
4,1349,2436,HNL,HNL,273874,273908,Train,2
4,1356,2448,HNL,HNL,275897,275932,Train,2
4,1363,2461,HNL,HNL,277012,277043,Train,2
4,1370,2473,HNL,HNL,278336,278368,Train,2
4,1376,2485,HNL,HNL,278486,278501,Train,2
4,1381,2493,HNL,HNL,280882,280913,Train,2
4,1383,2497,HNL,HNL,280947,280973,Train,2
4,1387,2505,HNL,HNL,281068,281107,Train,2
4,1401,2531,HNL,HNL,285405,285435,Train,2
4,1405,2539,HNL,HNL,285533,285558,Train,2
4,1418,2562,HNL,HNL,289385,289405,Train,2
4,1421,2567,HNL,HNL,290389,290407,Train,2
4,1425,2574,HNL,HNL,291238,291261,Train,2
4,1427,2577,HNL,HNL,291946,291970,Train,2
4,1429,2580,HNL,HNL,292199,292221,Train,2
4,1431,2583,HNL,HNL,293239,293261,Train,2
4,1437,2595,HNL,HNL,293431,293465,Train,2
4,1439,2598,HNL,HNL,294496,294514,Train,2
4,1441,2602,HNL,HNL,294557,294592,Train,2
4,1444,2607,HNL,HNL,297208,297227,Train,2
4,1446,2610,HNL,HNL,297447,297468,Train,2
4,1452,2622,HNL,HNL,297620,297655,Train,2
4,1456,2629,HNL,HNL,298586,298602,Train,2
4,1460,2637,HNL,HNL,298703,298735,Train,2
4,1468,2652,HNL,HNL,299642,299660,Train,2
4,1472,2660,HNL,HNL,299777,299807,Train,2
4,1474,2664,HNL,HNL,299844,299873,Train,2
4,1477,2669,HNL,HNL,300736,300757,Train,2
4,1516,2736,HNL,HNL,311276,311313,Val,2
4,1518,2739,HNL,HNL,312448,312466,Val,2
4,1521,2744,HNL,HNL,313146,313166,Val,2
4,1523,2747,HNL,HNL,313407,313429,Val,2
4,1528,2756,HNL,HNL,314166,314189,Val,2
4,1530,2760,HNL,HNL,314249,314278,Val,2
4,1538,2776,HNL,HNL,314488,314524,Val,2
4,1540,2779,HNL,HNL,315332,315353,Val,2
4,1547,2791,HNL,HNL,319110,319140,Val,2
4,1558,2809,HNL,HNL,322158,322186,Val,2
4,1560,2812,HNL,HNL,322782,322804,Val,2
4,1563,2817,HNL,HNL,324392,324423,Val,2
4,1573,2834,HNL,HNL,326489,326509,Val,2
4,1575,2838,HNL,HNL,326542,326570,Val,2
4,1577,2842,HNL,HNL,326613,326643,Val,2
4,1586,2857,HNL,HNL,328477,328503,Val,2
4,1598,2880,HNL,HNL,335152,335181,Test,2
4,1611,2903,HNL,HNL,337126,337151,Test,2
4,1614,2908,HNL,HNL,338928,338948,Test,2
4,1616,2912,HNL,HNL,338986,339019,Test,2
4,1622,2924,HNL,HNL,339200,339229,Test,2
4,1631,2940,HNL,HNL,340855,340873,Test,2
4,1637,2950,HNL,HNL,344155,344179,Test,2
4,1639,2953,HNL,HNL,344554,344576,Test,2
4,1641,2956,HNL,HNL,345000,345017,Test,2
4,1643,2960,HNL,HNL,345048,345089,Test,2
4,1646,2965,HNL,HNL,345751,345779,Test,2
4,1654,2979,HNL,HNL,347415,347429,Test,2
4,1659,2988,HNL,HNL,348666,348690,Test,2
4,1661,2992,HNL,HNL,348733,348781,Test,2
4,1664,2997,HNL,HNL,349845,349872,Test,2
4,1668,3005,HNL,HNL,349977,350012,Test,2
4,1703,3067,HNL,HNL,358944,358967,Test,2
4,1734,3120,HNL,HNL,366349,366371,Test,2
4,1738,3127,HNL,HNL,366637,366661,Test,2
4,1744,3138,HNL,HNL,368254,368277,Test,2
4,1746,3142,HNL,HNL,368315,368341,Test,2
4,1757,3163,HNL,HNL,370465,370483,Test,2
4,1763,3174,HNL,HNL,371469,371486,Test,2
4,1765,3178,HNL,HNL,371536,371563,Test,2
4,1767,3182,HNL,HNL,371609,371646,Test,2
4,1769,3186,HNL,HNL,371685,371705,Test,2
4,1771,3189,HNL,HNL,372552,372575,Test,2
4,1773,3192,HNL,HNL,372967,372984,Test,2
4,1775,3196,HNL,HNL,373027,373051,Test,2
4,1777,3200,HNL,HNL,373084,373111,Test,2
4,1802,3243,HNL,HNL,379699,379719,Test,2
4,1807,3252,HNL,HNL,380592,380621,Test,2
4,1814,3264,HNL,HNL,382113,382143,Test,2
4,1818,3272,HNL,HNL,382236,382270,Test,2
4,1826,3287,HNL,HNL,385694,385717,Test,2
4,1830,3295,HNL,HNL,385838,385871,Test,2
4,1834,3303,HNL,HNL,385967,385992,Test,2
4,1849,3330,HNL,HNL,389251,389272,Test,2
4,1856,3342,HNL,HNL,390412,390430,Test,2
4,1862,3353,HNL,HNL,391511,391534,Test,2
4,1864,3357,HNL,HNL,391573,391602,Test,2
4,1871,3370,HNL,HNL,392798,392820,Test,2
4,1880,3387,HNL,HNL,394073,394098,Test,2
4,1890,3406,HNL,HNL,397121,397141,Test,2
4,1897,3419,HNL,HNL,397838,397856,Test,2
4,1903,3430,HNL,HNL,398733,398746,Test,2
4,1905,3433,HNL,HNL,399441,399456,Test,2
4,1907,3436,HNL,HNL,399704,399722,Test,2
4,1909,3440,HNL,HNL,399758,399785,Test,2
4,1914,3449,HNL,HNL,400712,400725,Test,2
4,1916,3453,HNL,HNL,400761,400792,Test,2
4,1924,3469,HNL,HNL,401011,401037,Test,2
4,1927,3474,HNL,HNL,402144,402160,Test,2
4,1931,3482,HNL,HNL,402278,402302,Test,2
4,1937,3492,HNL,HNL,404003,404018,Test,2
4,1939,3496,HNL,HNL,404054,404081,Test,2
4,1943,3504,HNL,HNL,404178,404204,Test,2
4,1945,3508,HNL,HNL,404236,404267,Test,2
4,1947,3512,HNL,HNL,404301,404327,Test,2
4,1949,3516,HNL,HNL,404386,404426,Test,2
5,10,17,HNL,HNL,16365,16424,Train,2
5,12,21,HNL,HNL,16460,16484,Train,2
5,18,33,HNL,HNL,16646,16675,Train,2
5,22,40,HNL,HNL,17767,17793,Train,2
5,30,55,HNL,HNL,19458,19489,Train,2
5,32,59,HNL,HNL,19524,19550,Train,2
5,34,62,HNL,HNL,20371,20387,Train,2
5,36,66,HNL,HNL,20431,20467,Train,2
5,38,69,HNL,HNL,20975,20995,Train,2
5,41,74,HNL,HNL,21393,21412,Train,2
5,46,83,HNL,HNL,22184,22204,Train,2
5,52,93,HNL,HNL,23448,23472,Train,2
5,56,99,HNL,HNL,26343,26362,Train,2
5,58,102,HNL,HNL,26950,26969,Train,2
5,60,105,HNL,HNL,27455,27476,Train,2
5,72,127,HNL,HNL,28943,28971,Train,2
5,76,134,HNL,HNL,29724,29752,Train,2
5,82,144,HNL,HNL,31233,31265,Train,2
5,85,149,HNL,HNL,31813,31844,Train,2
5,91,160,HNL,HNL,32748,32773,Train,2
5,95,168,HNL,HNL,32885,32914,Train,2
5,121,214,HNL,HNL,40726,40761,Train,2
5,126,222,HNL,HNL,41868,41893,Train,2
5,128,226,HNL,HNL,41926,41952,Train,2
5,130,230,HNL,HNL,41989,42016,Train,2
5,143,253,HNL,HNL,44069,44094,Train,2
5,151,268,HNL,HNL,45670,45698,Train,2
5,163,291,HNL,HNL,47012,47037,Train,2
5,167,299,HNL,HNL,47147,47176,Train,2
5,175,313,HNL,HNL,50705,50724,Train,2
5,182,325,HNL,HNL,56279,56300,Train,2
5,187,333,HNL,HNL,57328,57346,Train,2
5,195,348,HNL,HNL,58183,58209,Train,2
5,197,352,HNL,HNL,58239,58265,Train,2
5,203,363,HNL,HNL,59094,59130,Train,2
5,208,371,HNL,HNL,60269,60289,Train,2
5,210,374,HNL,HNL,61793,61817,Train,2
5,228,406,HNL,HNL,64520,64543,Train,2
5,243,431,HNL,HNL,69039,69067,Train,2
5,245,435,HNL,HNL,69106,69133,Train,2
5,252,447,HNL,HNL,73226,73257,Train,2
5,256,454,HNL,HNL,73987,74013,Train,2
5,258,458,HNL,HNL,74059,74086,Train,2
5,269,477,HNL,HNL,76937,76962,Train,2
5,271,481,HNL,HNL,77015,77041,Train,2
5,273,485,HNL,HNL,77076,77104,Train,2
5,275,489,HNL,HNL,77150,77174,Train,2
5,283,503,HNL,HNL,78223,78243,Train,2
5,285,507,HNL,HNL,78274,78300,Train,2
5,291,519,HNL,HNL,78480,78511,Train,2
5,302,539,HNL,HNL,80611,80637,Train,2
5,306,546,HNL,HNL,84780,84801,Val,2
5,312,558,HNL,HNL,84974,85002,Val,2
5,322,576,HNL,HNL,87640,87665,Val,2
5,327,585,HNL,HNL,88878,88904,Test,2
5,330,590,HNL,HNL,89508,89556,Test,2
5,337,603,HNL,HNL,90360,90391,Test,2
5,358,639,HNL,HNL,94675,94709,Test,2
5,361,644,HNL,HNL,94960,94984,Test,2
5,366,653,HNL,HNL,95670,95694,Test,2
5,368,657,HNL,HNL,95734,95768,Test,2
5,384,685,HNL,HNL,102163,102189,Test,2
5,386,689,HNL,HNL,102222,102248,Test,2
5,392,700,HNL,HNL,103333,103360,Test,2
5,396,708,HNL,HNL,103457,103486,Test,2
5,403,721,HNL,HNL,105153,105180,Test,2
5,405,725,HNL,HNL,105213,105237,Test,2
5,409,733,HNL,HNL,105340,105365,Test,2
1,13,24,HNR,HNR,30773,30800,Train,3
1,15,28,HNR,HNR,30832,30862,Train,3
1,22,40,HNR,HNR,32748,32765,Train,3
1,31,56,HNR,HNR,34914,34949,Train,3
1,33,60,HNR,HNR,34979,35009,Train,3
1,45,82,HNR,HNR,37560,37576,Train,3
1,49,90,HNR,HNR,37676,37711,Train,3
1,59,109,HNR,HNR,41451,41470,Train,3
1,61,113,HNR,HNR,41509,41546,Train,3
1,63,117,HNR,HNR,41580,41612,Train,3
1,70,129,HNR,HNR,43343,43371,Train,3
1,74,136,HNR,HNR,44165,44182,Train,3
1,76,140,HNR,HNR,44229,44258,Train,3
1,78,143,HNR,HNR,44927,44945,Train,3
1,85,156,HNR,HNR,47081,47099,Train,3
1,87,160,HNR,HNR,47129,47163,Train,3
1,90,165,HNR,HNR,47955,47979,Train,3
1,92,168,HNR,HNR,48317,48341,Train,3
1,94,172,HNR,HNR,48374,48403,Train,3
1,101,183,HNR,HNR,50645,50659,Train,3
1,103,187,HNR,HNR,50693,50725,Train,3
1,106,192,HNR,HNR,51861,51887,Train,3
1,121,219,HNR,HNR,60034,60067,Train,3
1,127,229,HNR,HNR,61585,61612,Train,3
1,132,238,HNR,HNR,62977,63001,Train,3
1,138,248,HNR,HNR,65178,65205,Train,3
1,143,257,HNR,HNR,66025,66050,Train,3
1,149,269,HNR,HNR,66230,66261,Train,3
1,151,273,HNR,HNR,66303,66339,Train,3
1,153,277,HNR,HNR,66385,66428,Train,3
1,159,287,HNR,HNR,69136,69164,Train,3
1,161,291,HNR,HNR,69197,69228,Train,3
1,163,295,HNR,HNR,69264,69296,Train,3
1,171,309,HNR,HNR,70897,70932,Train,3
1,180,326,HNR,HNR,75257,75280,Train,3
1,191,345,HNR,HNR,77786,77811,Train,3
1,196,353,HNR,HNR,80443,80463,Train,3
1,198,357,HNR,HNR,80497,80521,Train,3
1,200,360,HNR,HNR,81167,81184,Train,3
1,203,365,HNR,HNR,81845,81863,Train,3
1,208,373,HNR,HNR,83006,83034,Train,3
1,221,395,HNR,HNR,86546,86588,Train,3
1,223,399,HNR,HNR,86623,86663,Train,3
1,226,404,HNR,HNR,89592,89619,Val,3
1,232,414,HNR,HNR,92184,92218,Val,3
1,239,427,HNR,HNR,93235,93262,Val,3
1,248,443,HNR,HNR,95337,95354,Test,3
1,252,450,HNR,HNR,96396,96413,Test,3
1,257,459,HNR,HNR,97371,97398,Test,3
1,261,466,HNR,HNR,98256,98300,Test,3
1,263,469,HNR,HNR,99299,99318,Test,3
1,267,476,HNR,HNR,100428,100453,Test,3
1,269,479,HNR,HNR,101053,101070,Test,3
1,272,484,HNR,HNR,102106,102129,Test,3
1,277,492,HNR,HNR,103433,103450,Test,3
1,286,508,HNR,HNR,105258,105291,Test,3
1,297,527,HNR,HNR,111062,111103,Test,3
1,301,534,HNR,HNR,112304,112323,Test,3
1,303,537,HNR,HNR,112980,112998,Test,3
1,307,545,HNR,HNR,113115,113164,Test,3
1,311,552,HNR,HNR,114576,114600,Test,3
1,313,556,HNR,HNR,114638,114666,Test,3
1,321,570,HNR,HNR,116908,116933,Test,3
1,323,574,HNR,HNR,116968,116998,Test,3
1,325,578,HNR,HNR,117040,117067,Test,3
1,327,582,HNR,HNR,117102,117129,Test,3
2,12,20,HNR,HNR,16938,16968,Train,3
2,19,31,HNR,HNR,18899,18924,Train,3
2,21,35,HNR,HNR,18956,18990,Train,3
2,25,42,HNR,HNR,19710,19733,Train,3
2,27,46,HNR,HNR,19771,19798,Train,3
2,31,53,HNR,HNR,20652,20686,Train,3
2,37,64,HNR,HNR,22177,22208,Train,3
2,40,69,HNR,HNR,22833,22854,Train,3
2,44,76,HNR,HNR,23639,23673,Train,3
2,50,87,HNR,HNR,24651,24680,Train,3
2,56,97,HNR,HNR,26285,26305,Train,3
2,58,101,HNR,HNR,26353,26376,Train,3
2,71,125,HNR,HNR,28530,28558,Train,3
2,76,134,HNR,HNR,29501,29532,Train,3
2,80,141,HNR,HNR,30224,30254,Train,3
2,82,144,HNR,HNR,30830,30852,Train,3
2,84,147,HNR,HNR,34120,34141,Train,3
2,89,156,HNR,HNR,34830,34859,Train,3
2,93,163,HNR,HNR,35907,35925,Train,3
2,95,167,HNR,HNR,35961,35985,Train,3
2,100,176,HNR,HNR,36685,36710,Train,3
2,104,183,HNR,HNR,37966,37983,Train,3
2,107,188,HNR,HNR,38472,38495,Train,3
2,109,191,HNR,HNR,38948,38966,Train,3
2,112,196,HNR,HNR,39602,39622,Train,3
2,115,201,HNR,HNR,40254,40272,Train,3
2,118,206,HNR,HNR,40778,40794,Train,3
2,123,215,HNR,HNR,41559,41580,Train,3
2,125,219,HNR,HNR,41614,41642,Train,3
2,140,244,HNR,HNR,45069,45088,Train,3
2,144,252,HNR,HNR,45194,45224,Train,3
2,150,262,HNR,HNR,47364,47386,Train,3
2,159,277,HNR,HNR,49167,49212,Train,3
2,165,287,HNR,HNR,52482,52511,Train,3
2,167,291,HNR,HNR,52544,52573,Train,3
2,169,295,HNR,HNR,52612,52638,Train,3
2,177,310,HNR,HNR,53603,53634,Train,3
2,180,315,HNR,HNR,54194,54223,Train,3
2,182,319,HNR,HNR,54251,54269,Train,3
2,189,330,HNR,HNR,55288,55316,Train,3
2,195,341,HNR,HNR,56092,56122,Train,3
2,197,345,HNR,HNR,56161,56190,Train,3
2,209,366,HNR,HNR,58957,58983,Train,3
2,218,381,HNR,HNR,60945,60965,Train,3
2,222,388,HNR,HNR,62012,62030,Train,3
2,228,398,HNR,HNR,66017,66038,Train,3
2,230,401,HNR,HNR,66239,66262,Train,3
2,239,416,HNR,HNR,67916,67940,Train,3
2,242,421,HNR,HNR,68313,68332,Train,3
2,254,442,HNR,HNR,71507,71538,Train,3
2,259,450,HNR,HNR,72700,72718,Train,3
2,267,465,HNR,HNR,73681,73704,Train,3
2,271,472,HNR,HNR,75009,75038,Train,3
2,281,489,HNR,HNR,77672,77710,Train,3
2,283,493,HNR,HNR,77744,77774,Train,3
2,301,524,HNR,HNR,83262,83294,Train,3
2,309,537,HNR,HNR,85086,85106,Train,3
2,313,545,HNR,HNR,85216,85249,Train,3
2,315,549,HNR,HNR,85294,85325,Train,3
2,320,557,HNR,HNR,86504,86526,Train,3
2,322,561,HNR,HNR,86559,86581,Train,3
2,327,570,HNR,HNR,87325,87343,Train,3
2,329,574,HNR,HNR,87378,87401,Train,3
2,333,582,HNR,HNR,87497,87523,Train,3
2,336,587,HNR,HNR,88241,88265,Train,3
2,338,591,HNR,HNR,88299,88335,Train,3
2,340,595,HNR,HNR,88363,88385,Train,3
2,343,600,HNR,HNR,89571,89591,Train,3
2,345,604,HNR,HNR,89632,89661,Train,3
2,350,612,HNR,HNR,90953,90974,Train,3
2,353,617,HNR,HNR,91709,91726,Train,3
2,357,625,HNR,HNR,91836,91866,Train,3
2,359,629,HNR,HNR,91908,91928,Train,3
2,362,634,HNR,HNR,95225,95246,Train,3
2,369,646,HNR,HNR,96735,96759,Train,3
2,372,651,HNR,HNR,97438,97458,Train,3
2,376,658,HNR,HNR,98317,98337,Train,3
2,380,665,HNR,HNR,99281,99303,Train,3
2,386,675,HNR,HNR,100741,100765,Train,3
2,388,679,HNR,HNR,100805,100831,Train,3
2,396,694,HNR,HNR,102287,102326,Val,3
2,400,701,HNR,HNR,103096,103121,Val,3
2,402,705,HNR,HNR,103156,103185,Val,3
2,406,713,HNR,HNR,103288,103315,Val,3
2,411,722,HNR,HNR,104144,104166,Val,3
2,413,726,HNR,HNR,104198,104223,Val,3
2,432,759,HNR,HNR,109758,109787,Test,3
2,445,783,HNR,HNR,111715,111740,Test,3
2,449,790,HNR,HNR,112700,112728,Test,3
2,451,794,HNR,HNR,112767,112794,Test,3
2,453,798,HNR,HNR,112827,112855,Test,3
2,460,811,HNR,HNR,114284,114312,Test,3
2,466,822,HNR,HNR,115346,115379,Test,3
2,469,827,HNR,HNR,116232,116252,Test,3
2,476,840,HNR,HNR,117151,117197,Test,3
2,478,843,HNR,HNR,117762,117786,Test,3
2,482,850,HNR,HNR,118647,118667,Test,3
2,489,863,HNR,HNR,119500,119524,Test,3
2,493,870,HNR,HNR,120549,120565,Test,3
2,500,882,HNR,HNR,123735,123765,Test,3
2,502,886,HNR,HNR,123809,123837,Test,3
2,504,890,HNR,HNR,123904,123935,Test,3
2,506,894,HNR,HNR,124037,124075,Test,3
2,510,901,HNR,HNR,124825,124850,Test,3
2,513,906,HNR,HNR,125341,125365,Test,3
2,517,913,HNR,HNR,126095,126118,Test,3
2,523,925,HNR,HNR,126308,126343,Test,3
2,532,940,HNR,HNR,128271,128303,Test,3
2,536,948,HNR,HNR,128403,128430,Test,3
2,545,965,HNR,HNR,130324,130354,Test,3
2,554,981,HNR,HNR,134318,134354,Test,3
3,3,5,HNR,HNR,2015,2041,Train,3
3,9,16,HNR,HNR,2790,2820,Train,3
3,12,21,HNR,HNR,3435,3472,Train,3
3,16,28,HNR,HNR,4095,4132,Train,3
3,19,33,HNR,HNR,4691,4721,Train,3
3,23,40,HNR,HNR,5949,5996,Train,3
3,37,66,HNR,HNR,9185,9223,Train,3
3,46,83,HNR,HNR,11297,11319,Train,3
3,48,87,HNR,HNR,11363,11396,Train,3
3,53,96,HNR,HNR,12430,12465,Train,3
3,75,134,HNR,HNR,19130,19157,Train,3
3,83,149,HNR,HNR,19697,19725,Train,3
3,85,153,HNR,HNR,19762,19796,Train,3
3,96,172,HNR,HNR,22893,22918,Train,3
3,100,179,HNR,HNR,23536,23565,Train,3
3,110,197,HNR,HNR,25909,25945,Train,3
3,129,229,HNR,HNR,33816,33832,Train,3
3,133,237,HNR,HNR,33932,33963,Train,3
3,138,246,HNR,HNR,34795,34831,Train,3
3,140,249,HNR,HNR,35504,35523,Train,3
3,142,253,HNR,HNR,35558,35587,Train,3
3,146,260,HNR,HNR,36351,36380,Train,3
3,158,281,HNR,HNR,39106,39124,Train,3
3,165,294,HNR,HNR,40161,40197,Train,3
3,172,305,HNR,HNR,44836,44863,Train,3
3,181,321,HNR,HNR,46883,46904,Train,3
3,186,329,HNR,HNR,47761,47785,Train,3
3,190,337,HNR,HNR,47895,47929,Train,3
3,198,352,HNR,HNR,48971,49005,Train,3
3,201,357,HNR,HNR,50332,50353,Train,3
3,206,366,HNR,HNR,52233,52270,Val,3
3,208,370,HNR,HNR,52306,52336,Val,3
3,215,382,HNR,HNR,54054,54073,Val,3
3,231,411,HNR,HNR,57374,57405,Val,3
3,244,434,HNR,HNR,63529,63561,Test,3
3,253,450,HNR,HNR,65263,65290,Test,3
3,261,463,HNR,HNR,67229,67256,Test,3
3,263,467,HNR,HNR,67297,67328,Test,3
3,266,472,HNR,HNR,67931,67959,Test,3
3,280,498,HNR,HNR,70119,70142,Test,3
3,287,511,HNR,HNR,71420,71448,Test,3
3,293,521,HNR,HNR,72714,72738,Test,3
3,305,543,HNR,HNR,76767,76795,Test,3
3,312,556,HNR,HNR,77642,77675,Test,3
3,315,561,HNR,HNR,78404,78423,Test,3
4,9,16,HNR,HNR,6720,6745,Train,3
4,13,24,HNR,HNR,6847,6873,Train,3
4,19,36,HNR,HNR,7037,7070,Train,3
4,33,63,HNR,HNR,8562,8583,Train,3
4,41,78,HNR,HNR,9553,9572,Train,3
4,43,82,HNR,HNR,9606,9638,Train,3
4,45,86,HNR,HNR,9676,9711,Train,3
4,47,90,HNR,HNR,9754,9785,Train,3
4,53,100,HNR,HNR,11923,11948,Train,3
4,57,107,HNR,HNR,13021,13041,Train,3
4,63,118,HNR,HNR,14205,14228,Train,3
4,76,141,HNR,HNR,16668,16699,Train,3
4,85,155,HNR,HNR,19049,19076,Train,3
4,87,159,HNR,HNR,19110,19140,Train,3
4,96,174,HNR,HNR,24638,24668,Train,3
4,98,178,HNR,HNR,24702,24735,Train,3
4,102,185,HNR,HNR,25354,25385,Train,3
4,112,205,HNR,HNR,25696,25720,Train,3
4,118,217,HNR,HNR,25893,25920,Train,3
4,131,240,HNR,HNR,28453,28478,Train,3
4,135,248,HNR,HNR,28597,28628,Train,3
4,141,259,HNR,HNR,29882,29906,Train,3
4,143,262,HNR,HNR,30565,30579,Train,3
4,149,273,HNR,HNR,31767,31788,Train,3
4,161,295,HNR,HNR,33686,33714,Train,3
4,165,302,HNR,HNR,36293,36321,Train,3
4,176,320,HNR,HNR,38513,38531,Train,3
4,181,328,HNR,HNR,39448,39464,Train,3
4,183,332,HNR,HNR,39497,39522,Train,3
4,187,340,HNR,HNR,39615,39654,Train,3
4,192,349,HNR,HNR,41221,41253,Train,3
