match,rally,stroke,stroke_type,merged_type,class_id
6,89,5,Top-Net-Lift,Top-Net-Lift,14
6,89,9,Top-Net-Lift,Top-Net-Lift,14
6,93,2,Top-Net-Lift,Top-Net-Lift,14
6,93,6,Top-Net-Lift,Top-Net-Lift,14
6,95,3,Top-Net-Lift,Top-Net-Lift,14
6,95,9,Top-Net-Lift,Top-Net-Lift,14
6,95,17,Top-Net-Lift,Top-Net-Lift,14
6,98,5,Top-Net-Lift,Top-Net-Lift,14
6,98,9,Top-Net-Lift,Top-Net-Lift,14
6,99,2,Top-Net-Lift,Top-Net-Lift,14
6,99,8,Top-Net-Lift,Top-Net-Lift,14
6,99,12,Top-Net-Lift,Top-Net-Lift,14
6,99,16,Top-Net-Lift,Top-Net-Lift,14
6,102,5,Top-Net-Lift,Top-Net-Lift,14
6,102,13,Top-Net-Lift,Top-Net-Lift,14
6,103,5,Top-Net-Lift,Top-Net-Lift,14
6,104,7,Top-Net-Lift,Top-Net-Lift,14
6,105,4,Top-Net-Lift,Top-Net-Lift,14
6,105,22,Top-Net-Lift,Top-Net-Lift,14
6,106,8,Top-Net-Lift,Top-Net-Lift,14
6,106,24,Top-Net-Lift,Top-Net-Lift,14
6,107,2,Top-Net-Lift,Top-Net-Lift,14
6,107,6,Top-Net-Lift,Top-Net-Lift,14
6,108,7,Top-Net-Lift,Top-Net-Lift,14
6,108,11,Top-Net-Lift,Top-Net-Lift,14
6,108,19,Top-Net-Lift,Top-Net-Lift,14
6,111,3,Top-Net-Lift,Top-Net-Lift,14
6,111,7,Top-Net-Lift,Top-Net-Lift,14
6,111,13,Top-Net-Lift,Top-Net-Lift,14
6,112,3,Top-Net-Lift,Top-Net-Lift,14
6,112,19,Top-Net-Lift,Top-Net-Lift,14
6,112,23,Top-Net-Lift,Top-Net-Lift,14
6,112,29,Top-Net-Lift,Top-Net-Lift,14
6,112,33,Top-Net-Lift,Top-Net-Lift,14
6,112,37,Top-Net-Lift,Top-Net-Lift,14
7,1,7,Top-Net-Lift,Top-Net-Lift,14
7,1,13,Top-Net-Lift,Top-Net-Lift,14
7,4,3,Top-Net-Lift,Top-Net-Lift,14
7,4,7,Top-Net-Lift,Top-Net-Lift,14
7,4,9,Top-Net-Lift,Top-Net-Lift,14
7,4,13,Top-Net-Lift,Top-Net-Lift,14
7,4,17,Top-Net-Lift,Top-Net-Lift,14
7,4,23,Top-Net-Lift,Top-Net-Lift,14
7,4,33,Top-Net-Lift,Top-Net-Lift,14
7,5,2,Top-Net-Lift,Top-Net-Lift,14
7,6,2,Top-Net-Lift,Top-Net-Lift,14
7,8,2,Top-Net-Lift,Top-Net-Lift,14
7,9,7,Top-Net-Lift,Top-Net-Lift,14
7,10,2,Top-Net-Lift,Top-Net-Lift,14
7,10,6,Top-Net-Lift,Top-Net-Lift,14
7,10,8,Top-Net-Lift,Top-Net-Lift,14
7,10,16,Top-Net-Lift,Top-Net-Lift,14
7,10,24,Top-Net-Lift,Top-Net-Lift,14
7,11,2,Top-Net-Lift,Top-Net-Lift,14
7,11,6,Top-Net-Lift,Top-Net-Lift,14
7,11,10,Top-Net-Lift,Top-Net-Lift,14
7,11,14,Top-Net-Lift,Top-Net-Lift,14
7,11,18,Top-Net-Lift,Top-Net-Lift,14
7,12,8,Top-Net-Lift,Top-Net-Lift,14
7,12,16,Top-Net-Lift,Top-Net-Lift,14
7,13,3,Top-Net-Lift,Top-Net-Lift,14
7,13,13,Top-Net-Lift,Top-Net-Lift,14
7,14,3,Top-Net-Lift,Top-Net-Lift,14
7,15,7,Top-Net-Lift,Top-Net-Lift,14
7,15,13,Top-Net-Lift,Top-Net-Lift,14
7,15,21,Top-Net-Lift,Top-Net-Lift,14
7,15,27,Top-Net-Lift,Top-Net-Lift,14
7,15,31,Top-Net-Lift,Top-Net-Lift,14
7,15,39,Top-Net-Lift,Top-Net-Lift,14
7,16,2,Top-Net-Lift,Top-Net-Lift,14
7,16,8,Top-Net-Lift,Top-Net-Lift,14
7,17,4,Top-Net-Lift,Top-Net-Lift,14
7,17,10,Top-Net-Lift,Top-Net-Lift,14
7,21,9,Top-Net-Lift,Top-Net-Lift,14
7,21,23,Top-Net-Lift,Top-Net-Lift,14
7,22,4,Top-Net-Lift,Top-Net-Lift,14
7,25,2,Top-Net-Lift,Top-Net-Lift,14
7,28,4,Top-Net-Lift,Top-Net-Lift,14
7,29,2,Top-Net-Lift,Top-Net-Lift,14
7,30,5,Top-Net-Lift,Top-Net-Lift,14
7,30,25,Top-Net-Lift,Top-Net-Lift,14
7,32,2,Top-Net-Lift,Top-Net-Lift,14
7,34,3,Top-Net-Lift,Top-Net-Lift,14
7,34,7,Top-Net-Lift,Top-Net-Lift,14
7,34,17,Top-Net-Lift,Top-Net-Lift,14
7,34,19,Top-Net-Lift,Top-Net-Lift,14
7,34,23,Top-Net-Lift,Top-Net-Lift,14
7,35,6,Top-Net-Lift,Top-Net-Lift,14
7,36,10,Top-Net-Lift,Top-Net-Lift,14
7,37,4,Top-Net-Lift,Top-Net-Lift,14
7,37,20,Top-Net-Lift,Top-Net-Lift,14
7,38,13,Top-Net-Lift,Top-Net-Lift,14
7,39,2,Top-Net-Lift,Top-Net-Lift,14
7,40,7,Top-Net-Lift,Top-Net-Lift,14
7,41,3,Top-Net-Lift,Top-Net-Lift,14
7,42,3,Top-Net-Lift,Top-Net-Lift,14
7,42,7,Top-Net-Lift,Top-Net-Lift,14
7,44,2,Top-Net-Lift,Top-Net-Lift,14
7,44,4,Top-Net-Lift,Top-Net-Lift,14
7,45,4,Top-Net-Lift,Top-Net-Lift,14
7,46,2,Top-Net-Lift,Top-Net-Lift,14
7,46,4,Top-Net-Lift,Top-Net-Lift,14
7,46,12,Top-Net-Lift,Top-Net-Lift,14
7,47,2,Top-Net-Lift,Top-Net-Lift,14
7,48,2,Top-Net-Lift,Top-Net-Lift,14
7,50,7,Top-Net-Lift,Top-Net-Lift,14
7,52,9,Top-Net-Lift,Top-Net-Lift,14
7,52,27,Top-Net-Lift,Top-Net-Lift,14
7,52,35,Top-Net-Lift,Top-Net-Lift,14
7,55,2,Top-Net-Lift,Top-Net-Lift,14
7,59,2,Top-Net-Lift,Top-Net-Lift,14
7,60,7,Top-Net-Lift,Top-Net-Lift,14
7,60,11,Top-Net-Lift,Top-Net-Lift,14
7,60,19,Top-Net-Lift,Top-Net-Lift,14
7,61,3,Top-Net-Lift,Top-Net-Lift,14
7,62,3,Top-Net-Lift,Top-Net-Lift,14
7,66,8,Top-Net-Lift,Top-Net-Lift,14
7,67,3,Top-Net-Lift,Top-Net-Lift,14
7,67,7,Top-Net-Lift,Top-Net-Lift,14
7,67,11,Top-Net-Lift,Top-Net-Lift,14
7,70,10,Top-Net-Lift,Top-Net-Lift,14
7,71,10,Top-Net-Lift,Top-Net-Lift,14
7,72,2,Top-Net-Lift,Top-Net-Lift,14
7,72,16,Top-Net-Lift,Top-Net-Lift,14
7,73,2,Top-Net-Lift,Top-Net-Lift,14
7,73,6,Top-Net-Lift,Top-Net-Lift,14
7,74,2,Top-Net-Lift,Top-Net-Lift,14
7,76,19,Top-Net-Lift,Top-Net-Lift,14
7,76,23,Top-Net-Lift,Top-Net-Lift,14
7,81,3,Top-Net-Lift,Top-Net-Lift,14
7,81,15,Top-Net-Lift,Top-Net-Lift,14
7,81,19,Top-Net-Lift,Top-Net-Lift,14
7,82,2,Top-Net-Lift,Top-Net-Lift,14
7,83,8,Top-Net-Lift,Top-Net-Lift,14
7,83,22,Top-Net-Lift,Top-Net-Lift,14
7,84,5,Top-Net-Lift,Top-Net-Lift,14
7,84,9,Top-Net-Lift,Top-Net-Lift,14
7,84,13,Top-Net-Lift,Top-Net-Lift,14
7,84,21,Top-Net-Lift,Top-Net-Lift,14
7,86,3,Top-Net-Lift,Top-Net-Lift,14
7,86,11,Top-Net-Lift,Top-Net-Lift,14
7,86,15,Top-Net-Lift,Top-Net-Lift,14
7,86,19,Top-Net-Lift,Top-Net-Lift,14
7,88,7,Top-Net-Lift,Top-Net-Lift,14
7,88,13,Top-Net-Lift,Top-Net-Lift,14
7,89,5,Top-Net-Lift,Top-Net-Lift,14
7,90,3,Top-Net-Lift,Top-Net-Lift,14
7,93,14,Top-Net-Lift,Top-Net-Lift,14
7,96,18,Top-Net-Lift,Top-Net-Lift,14
7,98,6,Top-Net-Lift,Top-Net-Lift,14
7,100,5,Top-Net-Lift,Top-Net-Lift,14
7,102,13,Top-Net-Lift,Top-Net-Lift,14
7,103,12,Top-Net-Lift,Top-Net-Lift,14
7,104,10,Top-Net-Lift,Top-Net-Lift,14
7,107,2,Top-Net-Lift,Top-Net-Lift,14
7,108,3,Top-Net-Lift,Top-Net-Lift,14
7,109,13,Top-Net-Lift,Top-Net-Lift,14
7,109,19,Top-Net-Lift,Top-Net-Lift,14
7,109,23,Top-Net-Lift,Top-Net-Lift,14
7,110,6,Top-Net-Lift,Top-Net-Lift,14
7,111,2,Top-Net-Lift,Top-Net-Lift,14
7,112,13,Top-Net-Lift,Top-Net-Lift,14
7,113,2,Top-Net-Lift,Top-Net-Lift,14
7,113,20,Top-Net-Lift,Top-Net-Lift,14
7,113,24,Top-Net-Lift,Top-Net-Lift,14
7,117,5,Top-Net-Lift,Top-Net-Lift,14
7,117,17,Top-Net-Lift,Top-Net-Lift,14
7,117,21,Top-Net-Lift,Top-Net-Lift,14
7,117,31,Top-Net-Lift,Top-Net-Lift,14
8,1,3,Top-Net-Lift,Top-Net-Lift,14
8,1,13,Top-Net-Lift,Top-Net-Lift,14
8,1,23,Top-Net-Lift,Top-Net-Lift,14
8,3,2,Top-Net-Lift,Top-Net-Lift,14
8,5,4,Top-Net-Lift,Top-Net-Lift,14
8,5,6,Top-Net-Lift,Top-Net-Lift,14
8,5,10,Top-Net-Lift,Top-Net-Lift,14
8,6,12,Top-Net-Lift,Top-Net-Lift,14
8,7,2,Top-Net-Lift,Top-Net-Lift,14
8,7,12,Top-Net-Lift,Top-Net-Lift,14
8,7,16,Top-Net-Lift,Top-Net-Lift,14
8,7,26,Top-Net-Lift,Top-Net-Lift,14
8,8,2,Top-Net-Lift,Top-Net-Lift,14
8,10,3,Top-Net-Lift,Top-Net-Lift,14
8,11,2,Top-Net-Lift,Top-Net-Lift,14
8,12,8,Top-Net-Lift,Top-Net-Lift,14
8,12,14,Top-Net-Lift,Top-Net-Lift,14
8,12,20,Top-Net-Lift,Top-Net-Lift,14
8,13,6,Top-Net-Lift,Top-Net-Lift,14
8,13,10,Top-Net-Lift,Top-Net-Lift,14
8,13,12,Top-Net-Lift,Top-Net-Lift,14
8,13,26,Top-Net-Lift,Top-Net-Lift,14
8,14,3,Top-Net-Lift,Top-Net-Lift,14
8,15,8,Top-Net-Lift,Top-Net-Lift,14
8,15,20,Top-Net-Lift,Top-Net-Lift,14
8,16,5,Top-Net-Lift,Top-Net-Lift,14
8,17,6,Top-Net-Lift,Top-Net-Lift,14
8,18,2,Top-Net-Lift,Top-Net-Lift,14
8,18,8,Top-Net-Lift,Top-Net-Lift,14
8,19,2,Top-Net-Lift,Top-Net-Lift,14
8,19,4,Top-Net-Lift,Top-Net-Lift,14
8,19,8,Top-Net-Lift,Top-Net-Lift,14
8,20,2,Top-Net-Lift,Top-Net-Lift,14
8,22,2,Top-Net-Lift,Top-Net-Lift,14
8,23,2,Top-Net-Lift,Top-Net-Lift,14
8,23,6,Top-Net-Lift,Top-Net-Lift,14
8,24,2,Top-Net-Lift,Top-Net-Lift,14
8,27,2,Top-Net-Lift,Top-Net-Lift,14
8,28,3,Top-Net-Lift,Top-Net-Lift,14
8,29,2,Top-Net-Lift,Top-Net-Lift,14
8,29,8,Top-Net-Lift,Top-Net-Lift,14
8,29,18,Top-Net-Lift,Top-Net-Lift,14
8,32,5,Top-Net-Lift,Top-Net-Lift,14
8,32,13,Top-Net-Lift,Top-Net-Lift,14
8,33,3,Top-Net-Lift,Top-Net-Lift,14
8,34,5,Top-Net-Lift,Top-Net-Lift,14
8,36,9,Top-Net-Lift,Top-Net-Lift,14
8,36,11,Top-Net-Lift,Top-Net-Lift,14
8,39,7,Top-Net-Lift,Top-Net-Lift,14
8,40,4,Top-Net-Lift,Top-Net-Lift,14
8,42,2,Top-Net-Lift,Top-Net-Lift,14
8,43,2,Top-Net-Lift,Top-Net-Lift,14
8,43,6,Top-Net-Lift,Top-Net-Lift,14
8,43,12,Top-Net-Lift,Top-Net-Lift,14
8,43,20,Top-Net-Lift,Top-Net-Lift,14
8,43,24,Top-Net-Lift,Top-Net-Lift,14
8,43,26,Top-Net-Lift,Top-Net-Lift,14
8,45,2,Top-Net-Lift,Top-Net-Lift,14
8,46,2,Top-Net-Lift,Top-Net-Lift,14
8,47,8,Top-Net-Lift,Top-Net-Lift,14
8,47,16,Top-Net-Lift,Top-Net-Lift,14
8,47,18,Top-Net-Lift,Top-Net-Lift,14
8,49,2,Top-Net-Lift,Top-Net-Lift,14
8,49,6,Top-Net-Lift,Top-Net-Lift,14
8,49,10,Top-Net-Lift,Top-Net-Lift,14
8,50,7,Top-Net-Lift,Top-Net-Lift,14
8,53,3,Top-Net-Lift,Top-Net-Lift,14
8,53,13,Top-Net-Lift,Top-Net-Lift,14
8,54,5,Top-Net-Lift,Top-Net-Lift,14
8,56,2,Top-Net-Lift,Top-Net-Lift,14
8,57,2,Top-Net-Lift,Top-Net-Lift,14
8,57,4,Top-Net-Lift,Top-Net-Lift,14
8,57,8,Top-Net-Lift,Top-Net-Lift,14
8,58,2,Top-Net-Lift,Top-Net-Lift,14
8,58,10,Top-Net-Lift,Top-Net-Lift,14
8,58,20,Top-Net-Lift,Top-Net-Lift,14
8,59,2,Top-Net-Lift,Top-Net-Lift,14
8,59,6,Top-Net-Lift,Top-Net-Lift,14
8,59,8,Top-Net-Lift,Top-Net-Lift,14
8,64,5,Top-Net-Lift,Top-Net-Lift,14
8,65,13,Top-Net-Lift,Top-Net-Lift,14
8,65,15,Top-Net-Lift,Top-Net-Lift,14
8,65,23,Top-Net-Lift,Top-Net-Lift,14
8,66,3,Top-Net-Lift,Top-Net-Lift,14
8,66,7,Top-Net-Lift,Top-Net-Lift,14
8,66,15,Top-Net-Lift,Top-Net-Lift,14
8,66,19,Top-Net-Lift,Top-Net-Lift,14
8,67,9,Top-Net-Lift,Top-Net-Lift,14
8,68,2,Top-Net-Lift,Top-Net-Lift,14
8,69,3,Top-Net-Lift,Top-Net-Lift,14
8,70,3,Top-Net-Lift,Top-Net-Lift,14
8,71,2,Top-Net-Lift,Top-Net-Lift,14
8,71,18,Top-Net-Lift,Top-Net-Lift,14
9,1,2,Top-Net-Lift,Top-Net-Lift,14
9,1,10,Top-Net-Lift,Top-Net-Lift,14
9,1,12,Top-Net-Lift,Top-Net-Lift,14
9,2,2,Top-Net-Lift,Top-Net-Lift,14
9,2,4,Top-Net-Lift,Top-Net-Lift,14
9,2,8,Top-Net-Lift,Top-Net-Lift,14
9,2,16,Top-Net-Lift,Top-Net-Lift,14
9,2,26,Top-Net-Lift,Top-Net-Lift,14
9,4,3,Top-Net-Lift,Top-Net-Lift,14
9,5,3,Top-Net-Lift,Top-Net-Lift,14
9,7,2,Top-Net-Lift,Top-Net-Lift,14
9,8,5,Top-Net-Lift,Top-Net-Lift,14
9,8,9,Top-Net-Lift,Top-Net-Lift,14
9,9,7,Top-Net-Lift,Top-Net-Lift,14
9,10,6,Top-Net-Lift,Top-Net-Lift,14
9,10,14,Top-Net-Lift,Top-Net-Lift,14
9,10,18,Top-Net-Lift,Top-Net-Lift,14
9,10,28,Top-Net-Lift,Top-Net-Lift,14
9,13,6,Top-Net-Lift,Top-Net-Lift,14
9,13,12,Top-Net-Lift,Top-Net-Lift,14
9,15,13,Top-Net-Lift,Top-Net-Lift,14
9,16,2,Top-Net-Lift,Top-Net-Lift,14
9,22,2,Top-Net-Lift,Top-Net-Lift,14
9,23,7,Top-Net-Lift,Top-Net-Lift,14
9,23,11,Top-Net-Lift,Top-Net-Lift,14
9,23,15,Top-Net-Lift,Top-Net-Lift,14
9,24,3,Top-Net-Lift,Top-Net-Lift,14
9,26,2,Top-Net-Lift,Top-Net-Lift,14
9,29,2,Top-Net-Lift,Top-Net-Lift,14
9,29,6,Top-Net-Lift,Top-Net-Lift,14
9,30,15,Top-Net-Lift,Top-Net-Lift,14
9,30,19,Top-Net-Lift,Top-Net-Lift,14
9,30,21,Top-Net-Lift,Top-Net-Lift,14
9,31,10,Top-Net-Lift,Top-Net-Lift,14
9,32,2,Top-Net-Lift,Top-Net-Lift,14
9,32,6,Top-Net-Lift,Top-Net-Lift,14
9,32,20,Top-Net-Lift,Top-Net-Lift,14
9,32,22,Top-Net-Lift,Top-Net-Lift,14
9,32,24,Top-Net-Lift,Top-Net-Lift,14
9,32,26,Top-Net-Lift,Top-Net-Lift,14
9,32,32,Top-Net-Lift,Top-Net-Lift,14
9,34,2,Top-Net-Lift,Top-Net-Lift,14
9,34,6,Top-Net-Lift,Top-Net-Lift,14
9,37,3,Top-Net-Lift,Top-Net-Lift,14
9,38,5,Top-Net-Lift,Top-Net-Lift,14
9,39,2,Top-Net-Lift,Top-Net-Lift,14
9,39,6,Top-Net-Lift,Top-Net-Lift,14
9,41,4,Top-Net-Lift,Top-Net-Lift,14
9,43,2,Top-Net-Lift,Top-Net-Lift,14
9,43,6,Top-Net-Lift,Top-Net-Lift,14
9,43,12,Top-Net-Lift,Top-Net-Lift,14
9,46,2,Top-Net-Lift,Top-Net-Lift,14
9,46,6,Top-Net-Lift,Top-Net-Lift,14
9,46,12,Top-Net-Lift,Top-Net-Lift,14
9,46,14,Top-Net-Lift,Top-Net-Lift,14
9,46,16,Top-Net-Lift,Top-Net-Lift,14
9,46,24,Top-Net-Lift,Top-Net-Lift,14
9,51,7,Top-Net-Lift,Top-Net-Lift,14
9,52,4,Top-Net-Lift,Top-Net-Lift,14
9,53,3,Top-Net-Lift,Top-Net-Lift,14
9,54,2,Top-Net-Lift,Top-Net-Lift,14
9,54,6,Top-Net-Lift,Top-Net-Lift,14
9,54,16,Top-Net-Lift,Top-Net-Lift,14
9,54,22,Top-Net-Lift,Top-Net-Lift,14
9,54,26,Top-Net-Lift,Top-Net-Lift,14
9,54,30,Top-Net-Lift,Top-Net-Lift,14
9,55,4,Top-Net-Lift,Top-Net-Lift,14
9,56,8,Top-Net-Lift,Top-Net-Lift,14
9,57,2,Top-Net-Lift,Top-Net-Lift,14
9,58,2,Top-Net-Lift,Top-Net-Lift,14
9,58,6,Top-Net-Lift,Top-Net-Lift,14
9,58,8,Top-Net-Lift,Top-Net-Lift,14
9,59,2,Top-Net-Lift,Top-Net-Lift,14
9,59,8,Top-Net-Lift,Top-Net-Lift,14
9,60,2,Top-Net-Lift,Top-Net-Lift,14
9,60,8,Top-Net-Lift,Top-Net-Lift,14
9,60,10,Top-Net-Lift,Top-Net-Lift,14
9,61,3,Top-Net-Lift,Top-Net-Lift,14
9,62,3,Top-Net-Lift,Top-Net-Lift,14
9,62,15,Top-Net-Lift,Top-Net-Lift,14
9,62,19,Top-Net-Lift,Top-Net-Lift,14
9,64,4,Top-Net-Lift,Top-Net-Lift,14
9,64,8,Top-Net-Lift,Top-Net-Lift,14
9,64,12,Top-Net-Lift,Top-Net-Lift,14
9,65,17,Top-Net-Lift,Top-Net-Lift,14
9,65,21,Top-Net-Lift,Top-Net-Lift,14
9,66,4,Top-Net-Lift,Top-Net-Lift,14
9,67,3,Top-Net-Lift,Top-Net-Lift,14
9,67,15,Top-Net-Lift,Top-Net-Lift,14
9,67,23,Top-Net-Lift,Top-Net-Lift,14
9,68,15,Top-Net-Lift,Top-Net-Lift,14
9,68,21,Top-Net-Lift,Top-Net-Lift,14
9,69,4,Top-Net-Lift,Top-Net-Lift,14
9,69,12,Top-Net-Lift,Top-Net-Lift,14
9,70,3,Top-Net-Lift,Top-Net-Lift,14
9,72,15,Top-Net-Lift,Top-Net-Lift,14
9,72,19,Top-Net-Lift,Top-Net-Lift,14
9,72,21,Top-Net-Lift,Top-Net-Lift,14
9,73,3,Top-Net-Lift,Top-Net-Lift,14
9,74,2,Top-Net-Lift,Top-Net-Lift,14
9,74,6,Top-Net-Lift,Top-Net-Lift,14
9,75,4,Top-Net-Lift,Top-Net-Lift,14
9,75,8,Top-Net-Lift,Top-Net-Lift,14
9,75,18,Top-Net-Lift,Top-Net-Lift,14
9,77,2,Top-Net-Lift,Top-Net-Lift,14
9,77,6,Top-Net-Lift,Top-Net-Lift,14
9,78,4,Top-Net-Lift,Top-Net-Lift,14
9,79,2,Top-Net-Lift,Top-Net-Lift,14
9,82,2,Top-Net-Lift,Top-Net-Lift,14
9,84,5,Top-Net-Lift,Top-Net-Lift,14
9,84,9,Top-Net-Lift,Top-Net-Lift,14
9,84,13,Top-Net-Lift,Top-Net-Lift,14
9,85,2,Top-Net-Lift,Top-Net-Lift,14
9,85,6,Top-Net-Lift,Top-Net-Lift,14
9,89,3,Top-Net-Lift,Top-Net-Lift,14
9,90,7,Top-Net-Lift,Top-Net-Lift,14
9,91,19,Top-Net-Lift,Top-Net-Lift,14
9,93,2,Top-Net-Lift,Top-Net-Lift,14
9,94,2,Top-Net-Lift,Top-Net-Lift,14
9,96,7,Top-Net-Lift,Top-Net-Lift,14
9,96,11,Top-Net-Lift,Top-Net-Lift,14
9,96,17,Top-Net-Lift,Top-Net-Lift,14
9,96,27,Top-Net-Lift,Top-Net-Lift,14
9,96,33,Top-Net-Lift,Top-Net-Lift,14
9,98,3,Top-Net-Lift,Top-Net-Lift,14
9,100,11,Top-Net-Lift,Top-Net-Lift,14
9,100,17,Top-Net-Lift,Top-Net-Lift,14
9,102,8,Top-Net-Lift,Top-Net-Lift,14
9,102,16,Top-Net-Lift,Top-Net-Lift,14
9,103,3,Top-Net-Lift,Top-Net-Lift,14
9,104,9,Top-Net-Lift,Top-Net-Lift,14
9,105,5,Top-Net-Lift,Top-Net-Lift,14
9,106,2,Top-Net-Lift,Top-Net-Lift,14
9,106,6,Top-Net-Lift,Top-Net-Lift,14
9,107,3,Top-Net-Lift,Top-Net-Lift,14
9,107,27,Top-Net-Lift,Top-Net-Lift,14
9,108,11,Top-Net-Lift,Top-Net-Lift,14
9,108,15,Top-Net-Lift,Top-Net-Lift,14
9,110,7,Top-Net-Lift,Top-Net-Lift,14
9,111,3,Top-Net-Lift,Top-Net-Lift,14
1,1,2,Top-Net-Shot,Top-Net-Shot,15
1,2,6,Top-Net-Shot,Top-Net-Shot,15
1,2,8,Top-Net-Shot,Top-Net-Shot,15
1,2,10,Top-Net-Shot,Top-Net-Shot,15
1,2,14,Top-Net-Shot,Top-Net-Shot,15
1,2,18,Top-Net-Shot,Top-Net-Shot,15
1,3,3,Top-Net-Shot,Top-Net-Shot,15
1,6,6,Top-Net-Shot,Top-Net-Shot,15
1,6,10,Top-Net-Shot,Top-Net-Shot,15
1,6,12,Top-Net-Shot,Top-Net-Shot,15
1,7,6,Top-Net-Shot,Top-Net-Shot,15
1,7,10,Top-Net-Shot,Top-Net-Shot,15
1,8,7,Top-Net-Shot,Top-Net-Shot,15
1,8,11,Top-Net-Shot,Top-Net-Shot,15
1,8,15,Top-Net-Shot,Top-Net-Shot,15
1,8,23,Top-Net-Shot,Top-Net-Shot,15
1,9,3,Top-Net-Shot,Top-Net-Shot,15
1,9,9,Top-Net-Shot,Top-Net-Shot,15
1,10,11,Top-Net-Shot,Top-Net-Shot,15
1,10,15,Top-Net-Shot,Top-Net-Shot,15
1,10,19,Top-Net-Shot,Top-Net-Shot,15
1,11,3,Top-Net-Shot,Top-Net-Shot,15
1,11,7,Top-Net-Shot,Top-Net-Shot,15
1,11,11,Top-Net-Shot,Top-Net-Shot,15
1,11,13,Top-Net-Shot,Top-Net-Shot,15
1,11,17,Top-Net-Shot,Top-Net-Shot,15
1,11,21,Top-Net-Shot,Top-Net-Shot,15
1,12,8,Top-Net-Shot,Top-Net-Shot,15
1,13,6,Top-Net-Shot,Top-Net-Shot,15
1,13,12,Top-Net-Shot,Top-Net-Shot,15
1,13,18,Top-Net-Shot,Top-Net-Shot,15
1,13,22,Top-Net-Shot,Top-Net-Shot,15
1,13,26,Top-Net-Shot,Top-Net-Shot,15
1,13,30,Top-Net-Shot,Top-Net-Shot,15
1,14,10,Top-Net-Shot,Top-Net-Shot,15
1,15,2,Top-Net-Shot,Top-Net-Shot,15
1,15,6,Top-Net-Shot,Top-Net-Shot,15
1,16,6,Top-Net-Shot,Top-Net-Shot,15
1,18,9,Top-Net-Shot,Top-Net-Shot,15
1,18,11,Top-Net-Shot,Top-Net-Shot,15
1,19,5,Top-Net-Shot,Top-Net-Shot,15
1,19,11,Top-Net-Shot,Top-Net-Shot,15
1,19,19,Top-Net-Shot,Top-Net-Shot,15
1,19,23,Top-Net-Shot,Top-Net-Shot,15
1,19,27,Top-Net-Shot,Top-Net-Shot,15
1,20,11,Top-Net-Shot,Top-Net-Shot,15
1,20,15,Top-Net-Shot,Top-Net-Shot,15
1,21,6,Top-Net-Shot,Top-Net-Shot,15
1,24,6,Top-Net-Shot,Top-Net-Shot,15
1,27,6,Top-Net-Shot,Top-Net-Shot,15
1,27,10,Top-Net-Shot,Top-Net-Shot,15
1,27,14,Top-Net-Shot,Top-Net-Shot,15
1,27,18,Top-Net-Shot,Top-Net-Shot,15
1,28,3,Top-Net-Shot,Top-Net-Shot,15
1,28,13,Top-Net-Shot,Top-Net-Shot,15
1,29,10,Top-Net-Shot,Top-Net-Shot,15
1,31,4,Top-Net-Shot,Top-Net-Shot,15
1,32,14,Top-Net-Shot,Top-Net-Shot,15
1,33,3,Top-Net-Shot,Top-Net-Shot,15
1,34,10,Top-Net-Shot,Top-Net-Shot,15
1,40,14,Top-Net-Shot,Top-Net-Shot,15
1,40,40,Top-Net-Shot,Top-Net-Shot,15
1,40,44,Top-Net-Shot,Top-Net-Shot,15
1,41,6,Top-Net-Shot,Top-Net-Shot,15
1,42,5,Top-Net-Shot,Top-Net-Shot,15
1,43,5,Top-Net-Shot,Top-Net-Shot,15
1,43,9,Top-Net-Shot,Top-Net-Shot,15
1,44,5,Top-Net-Shot,Top-Net-Shot,15
1,46,6,Top-Net-Shot,Top-Net-Shot,15
1,47,12,Top-Net-Shot,Top-Net-Shot,15
1,48,4,Top-Net-Shot,Top-Net-Shot,15
1,48,8,Top-Net-Shot,Top-Net-Shot,15
1,49,4,Top-Net-Shot,Top-Net-Shot,15
1,49,8,Top-Net-Shot,Top-Net-Shot,15
1,50,8,Top-Net-Shot,Top-Net-Shot,15
1,52,4,Top-Net-Shot,Top-Net-Shot,15
1,52,10,Top-Net-Shot,Top-Net-Shot,15
1,59,3,Top-Net-Shot,Top-Net-Shot,15
1,59,7,Top-Net-Shot,Top-Net-Shot,15
1,59,15,Top-Net-Shot,Top-Net-Shot,15
1,59,25,Top-Net-Shot,Top-Net-Shot,15
1,59,35,Top-Net-Shot,Top-Net-Shot,15
1,61,5,Top-Net-Shot,Top-Net-Shot,15
1,62,3,Top-Net-Shot,Top-Net-Shot,15
1,64,13,Top-Net-Shot,Top-Net-Shot,15
1,64,17,Top-Net-Shot,Top-Net-Shot,15
1,65,9,Top-Net-Shot,Top-Net-Shot,15
1,65,17,Top-Net-Shot,Top-Net-Shot,15
1,66,5,Top-Net-Shot,Top-Net-Shot,15
1,69,19,Top-Net-Shot,Top-Net-Shot,15
1,69,31,Top-Net-Shot,Top-Net-Shot,15
1,69,35,Top-Net-Shot,Top-Net-Shot,15
1,70,5,Top-Net-Shot,Top-Net-Shot,15
1,70,9,Top-Net-Shot,Top-Net-Shot,15
1,70,13,Top-Net-Shot,Top-Net-Shot,15
1,71,6,Top-Net-Shot,Top-Net-Shot,15
1,71,14,Top-Net-Shot,Top-Net-Shot,15
